01.03.2021 09:01:49,17.75

01.03.2021 09:01:50,16.78

01.03.2021 09:01:51,17.33

01.03.2021 09:01:52,16.8

01.03.2021 09:01:53,16.45

01.03.2021 09:01:54,17.11

01.03.2021 09:01:55,16.88

01.03.2021 09:01:56,16.34

01.03.2021 09:01:57,15.69

01.03.2021 09:01:58,15.68

01.03.2021 09:01:59,15.91

01.03.2021 09:02:00,16.16

01.03.2021 09:02:01,16.53

01.03.2021 09:02:02,15.65

01.03.2021 09:02:03,16.56

01.03.2021 09:02:04,16.15

01.03.2021 09:02:05,15.71

01.03.2021 09:02:06,14.8

01.03.2021 09:02:07,14.04

01.03.2021 09:02:08,13.07

01.03.2021 09:02:09,13.67

01.03.2021 09:02:10,12.96

01.03.2021 09:02:11,12.78

01.03.2021 09:02:12,12.83

01.03.2021 09:02:13,13.49

01.03.2021 09:02:14,12.53

01.03.2021 09:02:15,13.11

01.03.2021 09:02:16,13.87

01.03.2021 09:02:17,14.73

01.03.2021 09:02:18,14.4

01.03.2021 09:02:19,15.03

01.03.2021 09:02:20,15.44

01.03.2021 09:02:21,15.68

01.03.2021 09:02:22,16.51

01.03.2021 09:02:23,17.22

01.03.2021 09:02:24,17.17

01.03.2021 09:02:25,17.97

01.03.2021 09:02:26,17.97

01.03.2021 09:02:27,17.48

01.03.2021 09:02:28,17.73

01.03.2021 09:02:29,17.4

01.03.2021 09:02:30,17.89

01.03.2021 09:02:31,18.65

01.03.2021 09:02:32,17.91

01.03.2021 09:02:33,17.22

01.03.2021 09:02:34,16.44

01.03.2021 09:02:35,15.85

01.03.2021 09:02:36,15.26

01.03.2021 09:02:37,14.86

01.03.2021 09:02:38,14.4

01.03.2021 09:02:39,13.66

01.03.2021 09:02:40,12.84

01.03.2021 09:02:41,12.52

01.03.2021 09:02:42,12.54

01.03.2021 09:02:43,12.24

01.03.2021 09:02:44,12.78

01.03.2021 09:02:45,11.91

01.03.2021 09:02:46,12.12

01.03.2021 09:02:47,12.2

01.03.2021 09:02:48,11.88

01.03.2021 09:02:49,11.61

01.03.2021 09:02:50,11.12

01.03.2021 09:02:51,10.23

01.03.2021 09:02:52,10.88

01.03.2021 09:02:53,10.82

01.03.2021 09:02:54,10.8

01.03.2021 09:02:55,10.56

01.03.2021 09:02:56,10.8

01.03.2021 09:02:57,10.51

01.03.2021 09:02:58,10.98

01.03.2021 09:02:59,11.45

01.03.2021 09:03:00,11.28

01.03.2021 09:03:01,11.41

01.03.2021 09:03:02,12.18

01.03.2021 09:03:03,12.43

01.03.2021 09:03:04,11.85

01.03.2021 09:03:05,11.86

01.03.2021 09:03:06,10.92

01.03.2021 09:03:07,10.04

01.03.2021 09:03:08,9.84

01.03.2021 09:03:09,10.19

01.03.2021 09:03:10,9.91

01.03.2021 09:03:11,10.49

01.03.2021 09:03:12,9.53

01.03.2021 09:03:13,9.11

01.03.2021 09:03:14,9.68

01.03.2021 09:03:15,8.91

01.03.2021 09:03:16,8.02

01.03.2021 09:03:17,8.68

01.03.2021 09:03:18,8.0

01.03.2021 09:03:19,7.93

01.03.2021 09:03:20,7.08

01.03.2021 09:03:21,6.96

01.03.2021 09:03:22,7.66

01.03.2021 09:03:23,7.54

01.03.2021 09:03:24,8.19

01.03.2021 09:03:25,7.77

01.03.2021 09:03:26,7.03

01.03.2021 09:03:27,8.02

01.03.2021 09:03:28,7.5

01.03.2021 09:03:29,8.28

01.03.2021 09:03:30,7.61

01.03.2021 09:03:31,6.96

01.03.2021 09:03:32,7.37

01.03.2021 09:03:33,7.22

01.03.2021 09:03:34,6.71

01.03.2021 09:03:35,6.95

01.03.2021 09:03:36,7.62

01.03.2021 09:03:37,7.63

01.03.2021 09:03:38,6.82

01.03.2021 09:03:39,6.95

01.03.2021 09:03:40,7.15

01.03.2021 09:03:41,6.39

01.03.2021 09:03:42,6.93

01.03.2021 09:03:43,7.43

01.03.2021 09:03:44,7.38

01.03.2021 09:03:45,6.41

01.03.2021 09:03:46,5.98

01.03.2021 09:03:47,5.44

01.03.2021 09:03:48,4.56

01.03.2021 09:03:49,5.11

01.03.2021 09:03:50,5.14

01.03.2021 09:03:51,4.4

01.03.2021 09:03:52,3.7

01.03.2021 09:03:53,3.71

01.03.2021 09:03:54,4.65

01.03.2021 09:03:55,5.41

01.03.2021 09:03:56,4.82

01.03.2021 09:03:57,4.09

01.03.2021 09:03:58,4.55

01.03.2021 09:03:59,4.85

01.03.2021 09:04:00,4.73

01.03.2021 09:04:01,4.08

01.03.2021 09:04:02,4.82

01.03.2021 09:04:03,5.5

01.03.2021 09:04:04,4.74

01.03.2021 09:04:05,5.4

01.03.2021 09:04:06,6.08

01.03.2021 09:04:07,5.81

01.03.2021 09:04:08,5.98

01.03.2021 09:04:09,6.63

01.03.2021 09:04:10,7.18

01.03.2021 09:04:11,6.45

01.03.2021 09:04:12,6.06

01.03.2021 09:04:13,6.48

01.03.2021 09:04:14,6.16

01.03.2021 09:04:15,6.65

01.03.2021 09:04:16,7.36

01.03.2021 09:04:17,6.93

01.03.2021 09:04:18,6.42

01.03.2021 09:04:19,7.03

01.03.2021 09:04:20,6.76

01.03.2021 09:04:21,7.58

01.03.2021 09:04:22,7.58

01.03.2021 09:04:23,7.6

01.03.2021 09:04:24,6.66

01.03.2021 09:04:25,5.74

01.03.2021 09:04:26,5.11

01.03.2021 09:04:27,5.89

01.03.2021 09:04:28,5.33

01.03.2021 09:04:29,5.46

01.03.2021 09:04:30,4.81

01.03.2021 09:04:31,5.04

01.03.2021 09:04:32,4.04

01.03.2021 09:04:33,4.26

01.03.2021 09:04:34,3.79

01.03.2021 09:04:35,2.95

01.03.2021 09:04:36,2.12

01.03.2021 09:04:37,1.91

01.03.2021 09:04:38,2.38

01.03.2021 09:04:39,2.1

01.03.2021 09:04:40,1.53

01.03.2021 09:04:41,1.6

01.03.2021 09:04:42,1.92

01.03.2021 09:04:43,2.68

01.03.2021 09:04:44,3.21

01.03.2021 09:04:45,3.61

01.03.2021 09:04:46,2.75

01.03.2021 09:04:47,2.47

01.03.2021 09:04:48,3.07

01.03.2021 09:04:49,3.68

01.03.2021 09:04:50,4.27

01.03.2021 09:04:51,3.53

01.03.2021 09:04:52,4.09

01.03.2021 09:04:53,5.08

01.03.2021 09:04:54,5.54

01.03.2021 09:04:55,6.08

01.03.2021 09:04:56,7.06

01.03.2021 09:04:57,6.21

01.03.2021 09:04:58,5.99

01.03.2021 09:04:59,5.54

01.03.2021 09:05:00,5.34

01.03.2021 09:05:01,5.49

01.03.2021 09:05:02,5.67

01.03.2021 09:05:03,6.54

01.03.2021 09:05:04,7.25

01.03.2021 09:05:05,7.15

01.03.2021 09:05:06,7.6

01.03.2021 09:05:07,7.12

01.03.2021 09:05:08,6.21

01.03.2021 09:05:09,5.38

01.03.2021 09:05:10,4.76

01.03.2021 09:05:11,5.12

01.03.2021 09:05:12,5.79

01.03.2021 09:05:13,6.16

01.03.2021 09:05:14,5.55

01.03.2021 09:05:15,6.29

01.03.2021 09:05:16,6.55

01.03.2021 09:05:17,7.1

01.03.2021 09:05:18,6.48

01.03.2021 09:05:19,5.66

01.03.2021 09:05:20,4.92

01.03.2021 09:05:21,5.0

01.03.2021 09:05:22,4.5

01.03.2021 09:05:23,3.78

01.03.2021 09:05:24,3.32

01.03.2021 09:05:25,3.53

01.03.2021 09:05:26,3.23

01.03.2021 09:05:27,3.13

01.03.2021 09:05:28,3.16

01.03.2021 09:05:29,4.02

01.03.2021 09:05:30,4.45

01.03.2021 09:05:31,4.29

01.03.2021 09:05:32,5.11

01.03.2021 09:05:33,4.3

01.03.2021 09:05:34,3.48

01.03.2021 09:05:35,2.6

01.03.2021 09:05:36,3.42

01.03.2021 09:05:37,3.34

01.03.2021 09:05:38,3.79

01.03.2021 09:05:39,4.0

01.03.2021 09:05:40,4.27

01.03.2021 09:05:41,4.24

01.03.2021 09:05:42,3.68

01.03.2021 09:05:43,3.84

01.03.2021 09:05:44,4.49

01.03.2021 09:05:45,4.51

01.03.2021 09:05:46,4.47

01.03.2021 09:05:47,5.18

01.03.2021 09:05:48,5.3

01.03.2021 09:05:49,6.21

01.03.2021 09:05:50,6.33

01.03.2021 09:05:51,5.37

01.03.2021 09:05:52,5.09

01.03.2021 09:05:53,4.23

01.03.2021 09:05:54,4.32

01.03.2021 09:05:55,4.12

01.03.2021 09:05:56,4.75

01.03.2021 09:05:57,5.65

01.03.2021 09:05:58,6.17

01.03.2021 09:05:59,5.78

01.03.2021 09:06:00,5.84

