
01.03.2021 09:03:31,119.34

01.03.2021 09:03:32,119.19

01.03.2021 09:03:33,119.19

01.03.2021 09:03:34,119.1

01.03.2021 09:03:35,119.18

01.03.2021 09:03:36,118.24

01.03.2021 09:03:37,118.54

01.03.2021 09:03:38,118.89

01.03.2021 09:03:39,119.21

01.03.2021 09:03:40,118.73

01.03.2021 09:03:41,119.11

01.03.2021 09:03:42,118.3

01.03.2021 09:03:43,119.17

01.03.2021 09:03:44,118.71

01.03.2021 09:03:45,119.51

01.03.2021 09:03:46,119.51

01.03.2021 09:03:47,119.25

01.03.2021 09:03:48,118.66

01.03.2021 09:03:49,118.51

01.03.2021 09:03:50,118.32

01.03.2021 09:03:51,118.75

01.03.2021 09:03:52,119.12

01.03.2021 09:03:53,118.96

01.03.2021 09:03:54,119.15

01.03.2021 09:03:55,119.07

01.03.2021 09:03:56,118.21

01.03.2021 09:03:57,119.13

01.03.2021 09:03:58,118.63

01.03.2021 09:03:59,118.33

01.03.2021 09:04:00,118.18

01.03.2021 09:04:01,118.69

01.03.2021 09:04:02,117.76

01.03.2021 09:04:03,117.65

01.03.2021 09:04:04,118.45

01.03.2021 09:04:05,118.85

01.03.2021 09:04:06,118.13

01.03.2021 09:04:07,118.88

01.03.2021 09:04:08,118.25

01.03.2021 09:04:09,119.18

01.03.2021 09:04:10,118.51

01.03.2021 09:04:11,119.05

01.03.2021 09:04:12,118.7

01.03.2021 09:04:13,117.99

01.03.2021 09:04:14,118.72

01.03.2021 09:04:15,118.74

01.03.2021 09:04:16,118.9

01.03.2021 09:04:17,118.07

01.03.2021 09:04:18,118.04

01.03.2021 09:04:19,118.11

01.03.2021 09:04:20,117.59

01.03.2021 09:04:21,118.24

01.03.2021 09:04:22,119.22

01.03.2021 09:04:23,119.99

01.03.2021 09:04:24,119.89

01.03.2021 09:04:25,119.57

01.03.2021 09:04:26,119.39

01.03.2021 09:04:27,118.52

01.03.2021 09:04:28,117.82

01.03.2021 09:04:29,117.12

01.03.2021 09:04:30,117.1

01.03.2021 09:04:31,116.66

01.03.2021 09:04:32,116.29

01.03.2021 09:04:33,116.18

01.03.2021 09:04:34,115.53

01.03.2021 09:04:35,115.27

01.03.2021 09:04:36,114.77

01.03.2021 09:04:37,115.26

01.03.2021 09:04:38,114.47

01.03.2021 09:04:39,113.54

01.03.2021 09:04:40,114.14

01.03.2021 09:04:41,114.31

01.03.2021 09:04:42,114.45

01.03.2021 09:04:43,114.85

01.03.2021 09:04:44,114.48

01.03.2021 09:04:45,115.05

01.03.2021 09:04:46,114.38

01.03.2021 09:04:47,114.7

01.03.2021 09:04:48,115.27

01.03.2021 09:04:49,115.93

01.03.2021 09:04:50,115.54

01.03.2021 09:04:51,114.64

01.03.2021 09:04:52,114.25

01.03.2021 09:04:53,114.92

01.03.2021 09:04:54,115.0

01.03.2021 09:04:55,114.83

01.03.2021 09:04:56,114.76

01.03.2021 09:04:57,114.7

01.03.2021 09:04:58,114.36

01.03.2021 09:04:59,115.25

01.03.2021 09:05:00,115.5

01.03.2021 09:05:01,115.18

01.03.2021 09:05:02,114.49

01.03.2021 09:05:03,114.55

01.03.2021 09:05:04,114.01

01.03.2021 09:05:05,114.74

01.03.2021 09:05:06,113.95

01.03.2021 09:05:07,113.59

01.03.2021 09:05:08,114.39

01.03.2021 09:05:09,114.91

01.03.2021 09:05:10,114.5

01.03.2021 09:05:11,114.71

01.03.2021 09:05:12,114.1

01.03.2021 09:05:13,113.27

01.03.2021 09:05:14,112.58

01.03.2021 09:05:15,113.22

01.03.2021 09:05:16,112.65

01.03.2021 09:05:17,113.65

01.03.2021 09:05:18,113.02

01.03.2021 09:05:19,112.26

01.03.2021 09:05:20,111.69

01.03.2021 09:05:21,111.01

01.03.2021 09:05:22,110.46

01.03.2021 09:05:23,110.6

01.03.2021 09:05:24,109.75

01.03.2021 09:05:25,110.43

01.03.2021 09:05:26,110.17

01.03.2021 09:05:27,110.93

01.03.2021 09:05:28,111.05

01.03.2021 09:05:29,110.14

01.03.2021 09:05:30,111.02

01.03.2021 09:05:31,110.2

01.03.2021 09:05:32,110.66

01.03.2021 09:05:33,111.04

01.03.2021 09:05:34,110.97

01.03.2021 09:05:35,111.02

01.03.2021 09:05:36,110.59

01.03.2021 09:05:37,111.29

01.03.2021 09:05:38,111.91

01.03.2021 09:05:39,112.72

01.03.2021 09:05:40,112.09

01.03.2021 09:05:41,111.31

01.03.2021 09:05:42,112.1

01.03.2021 09:05:43,111.55

01.03.2021 09:05:44,112.18

01.03.2021 09:05:45,112.04

01.03.2021 09:05:46,112.45

01.03.2021 09:05:47,112.29

01.03.2021 09:05:48,112.17

01.03.2021 09:05:49,111.58

01.03.2021 09:05:50,111.01

01.03.2021 09:05:51,110.11

01.03.2021 09:05:52,110.19

01.03.2021 09:05:53,110.13

01.03.2021 09:05:54,109.18

01.03.2021 09:05:55,108.23

01.03.2021 09:05:56,107.49

01.03.2021 09:05:57,106.91

01.03.2021 09:05:58,106.69

01.03.2021 09:05:59,107.32

